backend,size,tile_m,tile_n,tile_k,occupancy,compile_ms,first_launch_ms,steady_latency_ms,tflops,latency_std_ms,pct_peak,max_err
cuTile,1024,64,64,64,2,1009.7018730011769,8.851371007040143,0.04190719922383626,51.24378836509169,0.0007898926822735993,36.08717490499414,0.07893562316894531
cuTile,1024,64,64,64,4,985.8837199863046,8.688752015586942,0.04355413317680359,49.30608168190394,0.0008248695510451318,34.72259273373517,0.07893562316894531
cuTile,1024,64,64,64,8,1157.6952440082096,8.653011987917125,0.15387733578681945,13.955815110908263,0.001513687862134707,9.828038810498777,0.07893562316894531
cuTile,1024,128,64,32,,2544.51522603631,11.913670983631164,0.07577600280443827,28.339890843044305,0.0028476276180661006,19.957669607777678,0.0607452392578125
cuTile,1024,128,64,32,1,2536.004973051604,11.367602972313762,0.07763199905554453,27.662351531918013,0.0008433257810684498,19.480529247829587,0.0607452392578125
cuTile,1024,128,64,32,2,2439.5487239817157,13.034298026468605,0.050045865774154666,42.910310667640225,0.0005131265434491635,30.218528639183255,0.0607452392578125
cuTile,1024,128,64,32,4,2307.8243189956993,13.11481703305617,0.07495893637339274,28.648800955535783,0.00040861004617710186,20.175211940518157,0.0607452392578125
cuTile,1024,128,64,32,8,2544.236382993404,12.752169044688344,0.07700906842947006,27.886113827838418,0.0006677549350609889,19.638108329463673,0.0607452392578125
cuTile,1024,64,128,32,,2401.2675050180405,11.418943002354354,0.06608213360110919,32.497189950960575,0.0061769853465424495,22.885345035887728,0.0607452392578125
cuTile,1024,64,128,32,1,2417.2271020361222,11.255084013100713,0.0728490690390269,29.478532482680652,0.0007220822760227045,20.759529917380743,0.0607452392578125
cuTile,1024,64,128,32,2,2406.259876966942,13.091768021695316,0.049083734800418215,43.75143123749626,0.0004528293922936197,30.81086706865934,0.0607452392578125
cuTile,1024,64,128,32,4,2236.2468960345723,11.348933971021324,0.06874453425407409,31.238609313477617,0.0005108611281522351,21.999020643294095,0.0607452392578125
cuTile,1024,64,128,32,8,2408.446598041337,13.0955979693681,0.07338666915893555,29.262585052731243,0.0004827183927073971,20.60745426248679,0.0607452392578125
cuTile,1024,128,64,64,,1832.3061339906417,13.15386698115617,0.05120426540573438,41.939546070697126,0.0003742527142163943,29.534891599082485,0.07893562316894531
cuTile,1024,128,64,64,1,1826.0548540274613,12.132519972510636,0.05100373203555743,42.10444142602887,0.0006686768782281103,29.651015088752725,0.07893562316894531
cuTile,1024,128,64,64,2,1779.9055220093578,13.041638012509793,0.03304106667637825,64.99438014618579,0.0005872522703692674,45.770690243792814,0.07893562316894531
cuTile,1024,128,64,64,4,1841.3621729705483,11.533532000612468,0.05079253191749255,42.27951564785892,0.0004990998558085756,29.77430679426685,0.07893562316894531
cuTile,1024,128,64,64,8,1842.1939199906774,11.642781959380955,0.05106346532702446,42.055188269086806,0.0005108611281522351,29.61632976696254,0.07893562316894531
cuTile,1024,64,128,64,,1846.8612339929678,12.342100031673908,0.05803093438347181,37.00584301829956,0.0006060170560342019,26.06045282978842,0.07893562316894531
cuTile,1024,64,128,64,1,1846.1086659808643,11.868180998135358,0.05775786762436231,37.18079867432969,0.0004984154846741725,26.183661038260343,0.07893562316894531
cuTile,1024,64,128,64,2,1769.5488440222107,12.027470977045596,0.03488426730036735,61.56023371536846,0.0005872522703692673,43.35227726434398,0.07893562316894531
cuTile,1024,64,128,64,4,1853.783709986601,12.737318989820778,0.05810560087362925,36.95829000495919,0.0005928441787338133,26.02696479222478,0.07893562316894531
cuTile,1024,64,128,64,8,1851.8384359776974,12.512628978583962,0.05809493437409401,36.96507571850562,0.00045282999134228205,26.03174346373635,0.07893562316894531
cuTile,1024,128,128,32,,6518.094372993801,16.220927995163947,0.07676586707433065,27.974459611335337,0.0007655469647456535,19.700323669954464,0.0607452392578125
cuTile,1024,128,128,32,1,6527.601016045082,14.861261995974928,0.08103253096342086,26.501500353844335,0.0006330792369457255,18.663028418200238,0.0607452392578125
cuTile,1024,128,128,32,2,6566.539153980557,14.020294998772442,0.09052160084247589,23.723438693235366,0.0005016556691503185,16.706646967067158,0.0607452392578125
cuTile,1024,128,128,32,4,6501.745007990394,19.276518025435507,0.21483520368734996,9.99595788372392,0.0010033119466432208,7.039406960368957,0.0607452392578125
cuTile,1024,128,128,32,8,6509.15493798675,14.882481016684324,0.07155840198198954,30.010223656762175,0.0005162757064402195,21.1339603216635,0.0607452392578125
cuTile,1024,128,128,64,,5657.832156983204,13.693095999769866,0.05871360128124555,36.57557365138075,0.0007141285839925214,25.757446233366725,0.07893562316894531
cuTile,1024,128,128,64,1,5647.828136046883,11.796410952229053,0.08847360014915466,24.272592551672247,0.0034836084438336795,17.093375036388906,0.07893562316894531
cuTile,1024,128,128,64,2,5613.546123029664,11.487312032841146,0.07073706835508346,30.35867470814788,0.0002543592815872377,21.379348386019632,0.07893562316894531
cuTile,1024,128,128,64,4,5618.129392969422,11.811502045020461,0.0544085331261158,39.469611191727196,0.0005108611281522351,27.795500839244504,0.07893562316894531
cuTile,1024,128,128,64,8,5646.7815159703605,12.6104989903979,0.05393066629767418,39.819342044595,0.0006105958357643954,28.041790172249996,0.07893562316894531
cuTile,1024,128,128,128,,5283.287413010839,11.540753010194749,0.08562559932470322,25.07992545379411,0.000717276202381678,17.661919333657824,0.12835311889648438
cuTile,1024,128,128,128,1,5277.444598963484,12.221120006870478,0.11236693412065506,19.11134859027229,0.004525211382941814,13.458696190332597,0.12835311889648438
cuTile,1024,128,128,128,2,5302.72902402794,12.465379026252776,0.08314879834651948,25.82699558748213,0.0009310335190355973,18.188025061607135,0.12835311889648438
cuTile,1024,128,128,128,4,5301.1022949940525,12.199800985399634,0.08294399827718735,25.890765969870504,0.0007478241183455043,18.232933781598945,0.12835311889648438
cuTile,1024,128,128,128,8,5296.830215025693,13.253237004391849,0.08581119924783706,25.025680410288977,0.0009310335190355971,17.623718598795055,0.12835311889648438
Torch,2048,,,,,0.0,2.6228809729218483,0.2825109382470449,60.81134164432554,0.0006334504081485697,42.824888481919395,0.0
Triton,2048,16,16,16,,,3.8677770062349737,1.6941055536270142,10.14096739557849,0.04409117973350704,7.14152633491443,0.001190185546875
Triton,2048,32,32,32,,,2.8051509871147573,0.4787541369597117,35.884534164235795,0.007373430714108869,25.270798707208307,0.001190185546875
Triton,2048,64,64,16,,,2.596212027128786,0.2760704000790914,62.23002965576222,0.001621243051226797,43.82396454631142,0.001190185546875
Triton,2048,64,64,32,,,2.5843820185400546,0.2662400007247925,64.52775367048815,0.0005287953526802335,45.44208004963954,0.001190185546875
cuTile,2048,32,32,32,,504.023959976621,12.464669009204954,0.924891718228658,18.575005965998578,0.004109513127516303,13.080990116900407,0.07769012451171875
cuTile,2048,32,32,32,1,505.12366701150313,12.702008010819554,0.9248767852783203,18.575305875830924,0.004791328973603915,13.081201321007693,0.07769012451171875
cuTile,2048,32,32,32,2,432.2345239925198,12.044849980156869,0.6337258617083231,27.109307386775324,0.003389312052148437,19.091061539982622,0.07769012451171875
cuTile,2048,32,32,32,4,273.8823689869605,13.273846998345107,0.616593066851298,27.86257275277346,0.0019332453590778492,19.621530107586942,0.07769012451171875
cuTile,2048,32,32,32,8,208.410942053888,12.604819028638303,0.5601962645848592,30.66758968257557,0.002130523192388741,21.596894142658854,0.07769012451171875
cuTile,2048,64,64,32,,529.993915988598,12.115739984437823,0.3484352012475332,49.30577944619087,0.0014731096125410843,34.72237989168371,0.07769012451171875
cuTile,2048,64,64,32,1,527.305333991535,12.493189016822726,0.34734079440434773,49.461132872289404,0.0006688754422398271,34.83178371287986,0.07769012451171875
cuTile,2048,64,64,32,2,347.69679803866893,11.36014302028343,0.27975679834683737,61.41001500417771,0.0009310263078486858,43.24648943956176,0.07769012451171875
cuTile,2048,64,64,32,4,281.1573249637149,12.387480004690588,0.2684949278831482,63.98582393883007,0.0014071712338343558,45.0604393935423,0.07769012451171875
cuTile,2048,64,64,32,8,245.9736000164412,13.305265980307013,0.8506111939748128,20.197088053497573,0.009786852869109092,14.223301446125053,0.07769012451171875
cuTile,2048,64,64,64,,2143.087545002345,11.528851988259703,0.4330218652884165,39.67436880481141,0.0023203115697562554,27.939696341416486,0.12736129760742188
cuTile,2048,64,64,64,1,2149.8356629745103,12.950328004080802,0.4339861353238424,39.58621666837422,0.002158252367553601,27.87761737209452,0.12736129760742188
cuTile,2048,64,64,64,2,2126.9494160078466,13.21365701733157,0.2506111979484558,68.55188165827072,0.0018478464211891506,48.275972998782194,0.12736129760742188
cuTile,2048,64,64,64,4,1976.9850639859214,13.249927025754005,0.24780799746513366,69.32733955213529,0.0020818532606407605,48.82207010713753,0.12736129760742188
cuTile,2048,64,64,64,8,2147.091378981713,13.36020597955212,0.41157973806063336,41.741289950160485,0.002163093403864003,29.395274612789073,0.12736129760742188
cuTile,2048,128,64,32,,622.8115019621328,12.374849990010262,0.31552852590878805,54.44791127685964,0.0006330765589289852,38.34359949074623,0.07769012451171875
cuTile,2048,128,64,32,1,620.6457799999043,11.489372001960874,0.3108202616373698,55.27268104562483,0.0005086283689555626,38.92442327156678,0.07769012451171875
cuTile,2048,128,64,32,2,432.85235099028796,12.531568994745612,0.21204053461551667,81.02162737493312,0.0006959506185398515,57.057484066854315,0.07769012451171875
cuTile,2048,128,64,32,4,312.898400996346,12.951338023412973,0.3575125296910604,48.0538939400131,0.0021107537328226077,33.84077038029091,0.07769012451171875
cuTile,2048,128,64,32,8,629.3265809654258,11.213562975171953,0.3106815993785858,55.29735014356356,0.0005016447190778684,38.94179587574899,0.07769012451171875
cuTile,2048,64,128,32,,673.2510679867119,11.505983013194054,0.32543360193570453,52.79070471461088,0.0013596643813118805,37.17655261592316,0.07769012451171875
cuTile,2048,64,128,32,1,672.001792001538,12.614337960258126,0.32440319657325745,52.95838439779493,0.0006688790922326247,37.29463689985558,0.07769012451171875
cuTile,2048,64,128,32,2,428.3793750219047,12.718748999759555,0.21292800108591717,80.68393586744781,0.0006904883478864796,56.81967314609001,0.07769012451171875
cuTile,2048,64,128,32,4,340.24282201426104,12.875797983724624,0.3457706689834595,49.68573313204258,0.0034201552370941393,34.98995290988914,0.07769012451171875
cuTile,2048,64,128,32,8,680.0947749870829,11.902450991328806,0.3283626655737559,52.3198005899398,0.0008077440456960525,36.844929992915354,0.07769012451171875
cuTile,2048,128,64,64,,3778.0144659918733,13.374796020798385,0.5595135966936747,30.705007502088854,0.0017457981825468557,21.62324471978088,0.12736129760742188
cuTile,2048,128,64,64,1,3776.9330670125782,12.940928048919886,0.5541887919108073,31.000030016422595,0.0018010048441201268,21.83100705381873,0.12736129760742188
cuTile,2048,128,64,64,2,3502.603978966363,13.572486001066864,0.39690880179405214,43.28417285367807,0.0033279532006051226,30.48181186878737,0.12736129760742188
cuTile,2048,128,64,64,4,3783.627501979936,13.827304996084422,0.5555541316668192,30.923843789003136,0.0009798184538758509,21.777354780988123,0.12736129760742188
cuTile,2048,128,64,64,8,3784.4603579724208,13.69508501375094,0.5884586652119954,29.19469148748257,0.006374802359335253,20.55964189259336,0.12736129760742188
cuTile,2048,64,128,64,,3763.1574459956028,14.617301989346743,0.8420821309089661,20.401655080194598,0.004565062506352558,14.367362732531408,0.12736129760742188
cuTile,2048,64,128,64,1,3766.3511729915626,12.83093896927312,0.8397098620732625,20.45929190539994,0.003523041514088847,14.407952046056296,0.12736129760742188
cuTile,2048,64,128,64,2,3424.367247032933,9.755037957802415,0.37669120033582054,45.607301600579284,0.0045911337614293725,32.11781802857696,0.12736129760742188
cuTile,2048,64,128,64,4,3776.093889027834,13.985435012727976,0.82118186155955,20.920906790820734,0.0017748833449478462,14.733032951282206,0.12736129760742188
cuTile,2048,64,128,64,8,3775.567308999598,13.339176017325372,0.819758931795756,20.957221102020743,0.0029852420896645505,14.758606409873762,0.12736129760742188
cuTile,2048,128,128,32,,1056.0852259513922,12.528489984106272,0.3571733295917511,48.09952972590809,0.0021209555729160934,33.87290825768176,0.07769012451171875
cuTile,2048,128,128,32,1,1059.8875629948452,12.937568011693656,0.35868373115857444,47.89698470155805,0.002377464491515945,33.73027091659017,0.07769012451171875
cuTile,2048,128,128,32,2,511.30417303647846,11.674701992888004,0.2443946659564972,70.29559796963022,0.0029599703847028253,49.50394223213396,0.07769012451171875
cuTile,2048,128,128,32,4,493.58324002241716,12.739508994854987,1.9874474684397379,8.644187812162501,0.01243989991894274,6.08745620574824,0.07769012451171875
cuTile,2048,128,128,32,8,1063.9714100398123,11.14471402252093,0.35764906406402586,48.03554911840754,0.0011504464609312086,33.82785149183629,0.07769012451171875
cuTile,2048,128,128,64,,11608.396052964963,17.4446830060333,0.5776042620340983,29.743321358985753,0.0029075477473820234,20.946000957032222,0.12736129760742188
cuTile,2048,128,128,64,1,11559.67932799831,18.138300976715982,0.575488007068634,29.85269714222053,0.005234772714958307,21.023026156493334,0.12736129760742188
cuTile,2048,128,128,64,2,11493.790070002433,17.364543047733605,0.35997013449668885,47.72581816550125,0.003125390869246265,33.60973110246567,0.12736129760742188
cuTile,2048,128,128,64,4,11617.993190011475,18.82602897239849,0.5775381286938985,29.746727238342242,0.004109848935421004,20.948399463621296,0.12736129760742188
cuTile,2048,128,128,64,8,11593.139687960502,19.395695999264717,0.5713237325350443,30.070288009515174,0.0025761080221814595,21.176259161630405,0.12736129760742188
cuTile,2048,128,128,128,,10636.19651296176,16.3380759768188,0.8622079968452454,19.925434752240594,0.0026963106582835092,14.031996304394784,0.17916107177734375
cuTile,2048,128,128,128,1,10664.849998021964,14.600791968405247,0.8674069325129191,19.806008621846154,0.004647551565844865,13.947893395666306,0.17916107177734375
cuTile,2048,128,128,128,2,10853.509210981429,13.945164973847568,0.8685482621192933,19.779982222381534,0.003664346617736712,13.92956494533911,0.17916107177734375
cuTile,2048,128,128,128,4,10679.480809019879,16.420995991211385,0.8460970640182495,20.304844343047442,0.00582231025923408,14.299186157075663,0.17916107177734375
cuTile,2048,128,128,128,8,10528.333444031887,16.431256022769958,0.8512170672416687,20.182712312936356,0.006609537615189287,14.213177685166448,0.17916107177734375
Torch,4096,,,,,0.0,4.317705985158682,2.028409655888875,67.75700020604197,0.012691102661999609,47.71619732819857,0.0
Triton,4096,16,16,16,,,52.13731899857521,50.02998402913411,2.747131667920677,0.0777083871075972,1.934599766141322,0.003265380859375
Triton,4096,32,32,32,,,16.25154697103426,14.000548235575359,9.8166836869122,0.04375071184350454,6.913157525994507,0.003265380859375
Triton,4096,64,64,16,,,7.14464602060616,4.897657553354899,28.062181149813995,0.015706911006263438,19.76209940127746,0.003265380859375
Triton,4096,64,64,32,,,7.247717003338039,4.927630933125814,27.891486870104618,0.011885259604291359,19.641892162045504,0.003265380859375
cuTile,4096,32,32,32,,514.9564149905927,24.764908012002707,14.231483777364096,9.657387495364587,0.002521363725297332,6.800977109411681,0.11997032165527344
cuTile,4096,32,32,32,1,515.7624319544993,24.815169046632946,14.235857073465983,9.654420718241866,0.0050157367212459334,6.798887829747794,0.11997032165527344
cuTile,4096,32,32,32,2,444.56305500352755,25.69744596257806,14.927667299906412,9.206994683815179,0.008185105555571543,6.483799073109281,0.11997032165527344
cuTile,4096,32,32,32,4,279.5706550241448,29.31165404152125,18.503686269124348,7.4276526024619,0.0058873994713917535,5.230741269339366,0.11997032165527344
cuTile,4096,32,32,32,8,217.43682801024988,26.150614023208618,15.522884305318197,8.853957213667625,0.006786944876574811,6.235181136385651,0.11997032165527344
cuTile,4096,64,64,32,,541.5671080118045,17.940441030077636,5.419767506917318,25.358828270139806,0.05228738005264356,17.858329767704088,0.11997032165527344
cuTile,4096,64,64,32,1,541.7558469926007,17.744371958542615,5.467886924743652,25.135661246038563,0.11625927303147486,17.701169891576452,0.11997032165527344
cuTile,4096,64,64,32,2,358.96389599656686,21.821637987159193,9.13244597117106,15.0495227571958,0.007931771607545504,10.598255462813944,0.11997032165527344
cuTile,4096,64,64,32,4,291.1392870009877,17.589022987522185,6.295688533782959,21.83064691566238,0.021898160089177117,15.373695011029845,0.11997032165527344
cuTile,4096,64,64,32,8,254.89141599973664,31.645565992221236,19.81004155476888,6.9378427648433805,0.01690032646704996,4.885804763974211,0.11997032165527344
cuTile,4096,64,64,64,,469.09636503551155,16.370135999750346,4.7542953809102375,28.90837494528716,0.015863106392520178,20.358010524850112,0.16367340087890625
cuTile,4096,64,64,64,1,469.2191250505857,16.25445595709607,4.806382846832276,28.59509070580621,0.0380499579654682,20.137387820990288,0.16367340087890625
cuTile,4096,64,64,64,2,316.18295499356464,14.07260401174426,3.237070926030477,42.457813440787746,1.2447024164739218,29.89986862027306,0.16367340087890625
cuTile,4096,64,64,64,4,334.9533839500509,16.375806997530162,4.867413361867269,28.236548502072313,0.016107152275961586,19.884893311318528,0.16367340087890625
cuTile,4096,64,64,64,8,474.33411702513695,17.431883024983108,4.745973364512126,28.959065489009202,0.013586938914474374,20.39370809085155,0.16367340087890625
cuTile,4096,128,64,32,,634.4730830169283,16.650206001941115,4.668962160746257,29.43672463818654,0.018907041954585466,20.730087773370805,0.11997032165527344
cuTile,4096,128,64,32,1,635.720758989919,17.52410299377516,4.661457061767578,29.484118731726454,0.013516818464587708,20.76346389558201,0.11997032165527344
cuTile,4096,128,64,32,2,444.25983499968424,16.22373698046431,5.5048192024230955,24.967024059846054,0.3930472318324252,17.582411309750743,0.11997032165527344
cuTile,4096,128,64,32,4,331.04079600889236,22.050508006941527,10.822184562683105,12.699742152422251,0.020291493614423135,8.943480389029755,0.11997032165527344
cuTile,4096,128,64,32,8,643.7450730009004,15.95015695784241,4.660770161946615,29.48846407276975,0.013604720784142259,20.766523994908276,0.11997032165527344
cuTile,4096,64,128,32,,691.5239870431833,16.30710600875318,4.6766079266866045,29.388598665224446,0.02194326745841898,20.696196243115807,0.11997032165527344
cuTile,4096,64,128,32,1,693.3712400496006,16.533145972061902,4.691155179341634,29.2974647432764,0.011965805826270293,20.632017424842537,0.11997032165527344
cuTile,4096,64,128,32,2,445.3379830229096,17.006854992359877,4.679543463389079,29.37016282619634,0.006983897983930106,20.683213257884745,0.11997032165527344
cuTile,4096,64,128,32,4,368.0614450131543,18.28491996275261,6.329073047637939,21.715494897517942,0.01586596401585021,15.292602040505592,0.11997032165527344
cuTile,4096,64,128,32,8,701.1396650341339,17.156513989903033,4.69115317662557,29.29747725075613,0.017065029903978724,20.632026232926854,0.11997032165527344
cuTile,4096,128,64,64,,744.237843027804,15.341319958679378,1.8620437383651733,73.81080832863135,0.024765502069070234,51.979442484951655,0.16367340087890625
cuTile,4096,128,64,64,1,725.4853250342421,15.194730018265545,1.8679808060328165,73.57621289690354,0.030761395482954805,51.81423443443911,0.16367340087890625
cuTile,4096,128,64,64,2,439.0796619700268,17.04046397935599,4.647257582346598,29.5742060853449,0.07784267924168946,20.82690569390486,0.16367340087890625
cuTile,4096,128,64,64,4,745.7445489708334,13.820344989653677,1.8643626610438029,73.71900132083309,0.020276459751123292,51.91478966255851,0.16367340087890625
cuTile,4096,128,64,64,8,742.6102780154906,14.894112013280392,1.8693461418151855,73.52247419439563,0.020138796171040252,51.7763902777434,0.16367340087890625
cuTile,4096,64,128,64,,642.4780059605837,14.378513034898788,1.926690157254537,71.33422722615944,0.027292673154086067,50.23537128602777,0.16367340087890625
cuTile,4096,64,128,64,1,639.4931459799409,13.097986986394972,1.9175424019495646,71.67453159432922,0.016862574141773588,50.475022249527626,0.16367340087890625
cuTile,4096,64,128,64,2,439.26901201484725,13.830534997396171,1.6936277230580647,81.15062808716671,0.009609368732971028,57.148329638849795,0.16367340087890625
cuTile,4096,64,128,64,4,647.5650499924086,13.451704988256097,1.9198016087214151,71.59018559398652,0.022650166449037244,50.41562365773699,0.16367340087890625
cuTile,4096,64,128,64,8,649.4209630182013,13.682616001460701,1.9322261492411295,71.12984860803087,0.024463688001976177,50.09144268171188,0.16367340087890625
cuTile,4096,128,128,32,,1073.3346859924495,16.59885502886027,4.745216019948324,28.963687405214635,0.03475974113537341,20.396962961418758,0.11997032165527344
cuTile,4096,128,128,32,1,1075.7308580214158,16.11875696107745,4.758459758758545,28.883075709325116,0.016652599207509656,20.340194161496562,0.11997032165527344
cuTile,4096,128,128,32,2,540.9013989847153,12.838787981308997,1.6663893302281698,82.47709642570815,0.009186882140419527,58.08246227162546,0.11997032165527344
cuTile,4096,128,128,32,4,572.4798049777746,47.50775499269366,36.40839436848958,3.7749248725714053,0.017519717394176466,2.6583977975854967,0.11997032165527344
cuTile,4096,128,128,32,8,1077.057523012627,16.95276499958709,4.727473036448161,29.072392885663177,0.03628057101098721,20.473516116664207,0.11997032165527344
cuTile,4096,128,128,64,,991.8832510011271,16.436876030638814,5.178579171498616,26.539896160789382,0.022660361166250347,18.690067718865762,0.16367340087890625
cuTile,4096,128,128,64,1,986.4833790343255,17.662321974057704,5.195093377431234,26.455530918668117,0.011474067506666337,18.63065557652684,0.16367340087890625
cuTile,4096,128,128,64,2,654.3809869908728,14.657121966592968,1.5495232105255128,88.69757647927604,0.010875004063404295,62.463082027659176,0.16367340087890625
cuTile,4096,128,128,64,4,993.586445983965,17.878661048598588,5.139532788594564,26.74152673507576,0.038960189477310114,18.832061081039267,0.16367340087890625
cuTile,4096,128,128,64,8,996.0135869914666,16.508105967659503,5.185198879241943,26.50601388159157,0.030634699309816816,18.666206958867303,0.16367340087890625
cuTile,4096,128,128,128,,22275.850689969957,38.13207498751581,14.051814460754395,9.780868787860538,0.01183334632097586,6.88793576609897,0.23736953735351562
cuTile,4096,128,128,128,1,22218.108840985224,51.101393008138984,14.073104858398438,9.766071869348734,0.009306350960681834,6.877515400949813,0.23736953735351562
cuTile,4096,128,128,128,2,22520.848701009527,37.18890802701935,6.8280939102172855,20.128450967310492,0.014822817042568678,14.174965469936968,0.23736953735351562
cuTile,4096,128,128,128,4,22312.141400005203,49.20912900706753,14.076330693562825,9.763833804703914,0.2757746453586386,6.875939299087264,0.23736953735351562
cuTile,4096,128,128,128,8,22258.837200992275,51.072552043478936,14.15442352294922,9.709964750536388,0.009318223109138393,6.838003345448161,0.23736953735351562
Torch,8192,,,,,0.0,35.74919298989698,32.36803385416667,33.969058260684626,0.40973356427309604,23.921872014566638,0.0
Triton,8192,16,16,16,,,574.5774839888327,520.1760203043619,2.113729939209157,91.77770642758846,1.4885422107106738,0.00787353515625
Triton,8192,32,32,32,,,148.19325297139585,148.7588083902995,7.391237128568574,1.305173739030392,5.205096569414488,0.00787353515625
Triton,8192,64,64,16,,,48.06384100811556,45.959102376302084,23.9236967418002,0.04764581465863456,16.847673761831125,0.00787353515625
Triton,8192,64,64,32,,,47.821072046644986,45.37665023803711,24.230779971817558,0.3768055815850934,17.063929557618,0.00787353515625
cuTile,8192,32,32,32,,9.081921016331762,136.66030101012439,125.96490732828777,8.728713822735328,0.614164803195066,6.146981565306569,0.1714630126953125
cuTile,8192,32,32,32,1,523.8970989594236,139.56875097937882,125.98306172688802,8.727455998486311,0.3843376508081263,6.1460957735819095,0.1714630126953125
cuTile,8192,32,32,32,2,451.93262601969764,166.21757403481752,153.10993143717448,7.1811907787782,0.5458800981220385,5.05717660477338,0.1714630126953125
cuTile,8192,32,32,32,4,287.64495596988127,183.2751469919458,170.8967315673828,6.433777976277294,0.36501283310723764,4.530829560758658,0.1714630126953125
cuTile,8192,32,32,32,8,226.5707459882833,183.20488900644705,168.38375752766927,6.529796245907657,0.9644388189787361,4.598448060498351,0.1714630126953125
cuTile,8192,64,64,32,,545.1080790371634,86.77666500443593,69.9645273844401,15.715272708617311,8.92296070882981,11.067093456772755,0.1714630126953125
cuTile,8192,64,64,32,1,554.0615699719638,43.54741703718901,72.4296366373698,15.180410655390629,0.24635089655731085,10.690430039007486,0.1714630126953125
cuTile,8192,64,64,32,2,371.3161100167781,98.32221700344235,84.06063791910807,13.079981962949947,0.5827122700081409,9.211254903485878,0.1714630126953125
cuTile,8192,64,64,32,4,302.34124697744846,95.5102060106583,82.78754374186198,13.281123923719285,0.03324115044456293,9.3529041716333,0.1714630126953125
cuTile,8192,64,64,32,8,263.8108329847455,207.3008690495044,193.8943318684896,5.670674419310786,0.7912608334779555,3.993432689655483,0.1714630126953125
cuTile,8192,64,64,64,,477.7210209867917,59.56254398915917,46.944804128011064,23.421370015258887,0.7008007047176644,16.493922545956963,0.25897979736328125
cuTile,8192,64,64,64,1,482.53088403725997,58.99917602073401,47.472235107421874,23.161151466493745,1.1515724304674064,16.31067004682658,0.25897979736328125
cuTile,8192,64,64,64,2,325.2510910388082,59.811743965838104,48.0713389078776,22.87249851482334,1.1569528826949407,16.107393320298126,0.25897979736328125
cuTile,8192,64,64,64,4,339.5097039756365,59.192234999500215,46.38331527709961,23.704895202237758,0.023614717755153676,16.693588170589972,0.25897979736328125
cuTile,8192,64,64,64,8,484.2857379699126,59.001026034820825,46.922142283121744,23.432681763370866,0.7806364392763986,16.50188856575413,0.25897979736328125
cuTile,8192,128,64,32,,656.3076230231673,98.02736801793799,84.43275960286458,13.02233437527839,1.4967719140474243,9.17065801075943,0.1714630126953125
cuTile,8192,128,64,32,1,645.5469779903069,96.85487201204523,82.81736602783204,13.276341430690904,5.798034964389801,9.34953621879641,0.1714630126953125
cuTile,8192,128,64,32,2,462.50606002286077,95.30115697998554,85.01685180664063,12.93286688945729,0.8383161003576426,9.10765273905443,0.1714630126953125
cuTile,8192,128,64,32,4,360.725583974272,138.79493402782828,126.62990875244141,8.682874674777823,0.41755327832388545,6.11470047519565,0.1714630126953125
cuTile,8192,128,64,32,8,663.3879389846697,98.50757603999227,85.03971862792969,12.92938929615515,0.3624039847741047,9.105203729686725,0.1714630126953125
cuTile,8192,64,128,32,,719.9447829625569,57.354990974999964,45.475440979003906,24.17814108242835,0.23637267237118795,17.026859917203062,0.1714630126953125
cuTile,8192,64,128,32,1,718.5656080255285,59.23920503119007,45.474683888753255,24.17854361485578,0.23551659634932282,17.027143390743507,0.1714630126953125
cuTile,8192,64,128,32,2,466.1700970027596,57.906589994672686,45.475720723470054,24.177992350290367,0.31928576148701276,17.02675517626082,0.1714630126953125
cuTile,8192,64,128,32,4,417.30669897515327,94.69371801242232,81.83400319417318,13.435877323111189,0.5039130456142368,9.461885438810697,0.1714630126953125
cuTile,8192,64,128,32,8,726.6942809801549,58.361748000606894,45.91554539998372,23.946391536849518,1.8365465908301173,16.863656011865856,0.1714630126953125
cuTile,8192,128,64,64,,740.8932339749299,59.74878300912678,47.047953287760414,23.370020392832675,0.8682951278430057,16.45776084002301,0.25897979736328125
cuTile,8192,128,64,64,1,748.8600279903039,58.86021599872038,46.686344655354816,23.55103266046528,0.051675330176578174,16.585234267933295,0.25897979736328125
cuTile,8192,128,64,64,2,462.86833798512816,60.132622020319104,46.40857620239258,23.691992251193323,0.23126358758627247,16.684501585347412,0.25897979736328125
cuTile,8192,128,64,64,4,755.8814440271817,59.46629500249401,46.54482777913412,23.62263822295003,0.45584078762054014,16.635660720387346,0.25897979736328125
cuTile,8192,128,64,64,8,757.972877996508,59.34305500704795,46.55895868937174,23.615468617149105,0.45714737172848074,16.630611702217678,0.25897979736328125
cuTile,8192,64,128,64,,658.5666650207713,43.70320599991828,32.96385701497396,33.35506604328925,0.1197370525427391,23.489483129076934,0.25897979736328125
cuTile,8192,64,128,64,1,657.4644480133429,45.28544098138809,32.96501770019531,33.35389162462017,0.26703294849202025,23.488656073676175,0.25897979736328125
cuTile,8192,64,128,64,2,454.1186169954017,40.76328600058332,28.511709849039715,38.56351069779956,0.08181885040706269,27.15740189985884,0.25897979736328125
cuTile,8192,64,128,64,4,666.7121979990043,44.64971297420561,33.05226465861003,33.26584847158363,0.25681986474765217,23.426653853227908,0.25897979736328125
cuTile,8192,64,128,64,8,666.1816390114836,45.317120966501534,33.92518870035807,32.40988981630616,1.8173244893185208,22.823866067821243,0.25897979736328125
